#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 10 07 00 336 11.5 13.4 99.00 99.00 99.00 999 1022.0  17.4  24.9 999.0 99.0 99.00
2007 01 10 08 00 340 12.9 14.1 99.00 99.00 99.00 999 1021.9  15.9  24.6 999.0 99.0 99.00
2007 01 10 09 00 350  9.3 10.2 99.00 99.00 99.00 999 1022.1  15.2  24.5 999.0 99.0 99.00
2007 01 10 10 00 333  8.3  9.4 99.00 99.00 99.00 999 1022.4  15.2  24.3 999.0 99.0 99.00
2007 01 10 11 00 339  8.9  9.7 99.00 99.00 99.00 999 1022.9  15.5  24.2 999.0 99.0 99.00
2007 01 10 12 00 338  8.5  9.4 99.00 99.00 99.00 999 1023.3  15.7  24.0 999.0 99.0 99.00
2007 01 10 13 00 341  8.6  9.8 99.00 99.00 99.00 999 1024.0  15.7  23.9 999.0 99.0 99.00
2007 01 10 14 00 339  8.4  9.3 99.00 99.00 99.00 999 1024.6  15.9  24.1 999.0 99.0 99.00
2007 01 10 15 00 327  7.1  8.0 99.00 99.00 99.00 999 1025.0  16.7  24.8 999.0 99.0 99.00
2007 01 10 16 00 340  6.9  7.9 99.00 99.00 99.00 999 1024.7  18.1  24.9 999.0 99.0 99.00
2007 01 10 17 00 357  7.9  8.6 99.00 99.00 99.00 999 1023.8  19.6  25.0 999.0 99.0 99.00
2007 01 10 18 00  42  8.8 10.1 99.00 99.00 99.00 999 1022.8  21.4  24.9 999.0 99.0 99.00
2007 01 10 19 00  40  7.6  8.7 99.00 99.00 99.00 999 1022.4  21.5  24.8 999.0 99.0 99.00
2007 01 10 20 00  41 11.6 12.6 99.00 99.00 99.00 999 1022.6  21.4  24.9 999.0 99.0 99.00
2007 01 10 21 00  40  9.2 10.7 99.00 99.00 99.00 999 1023.1  21.4  24.9 999.0 99.0 99.00
2007 01 10 22 00  33 10.5 11.5 99.00 99.00 99.00 999 1023.5  21.4  24.7 999.0 99.0 99.00
2007 01 10 23 00  47  9.9 11.1 99.00 99.00 99.00 999 1023.8  21.3  24.8 999.0 99.0 99.00
2007 01 11 00 00  53 10.1 11.2 99.00 99.00 99.00 999 1024.5  21.4  24.7 999.0 99.0 99.00
2007 01 11 01 00  46  9.1  9.9 99.00 99.00 99.00 999 1025.1  21.6  24.6 999.0 99.0 99.00
2007 01 11 02 00  81  9.1 10.0 99.00 99.00 99.00 999 1025.1  21.5  24.6 999.0 99.0 99.00
2007 01 11 03 00  58  9.2 10.7 99.00 99.00 99.00 999 1025.2  21.4  24.7 999.0 99.0 99.00
2007 01 11 04 00  66 10.8 11.7 99.00 99.00 99.00 999 1025.1  21.4  24.8 999.0 99.0 99.00
2007 01 11 05 00  65 11.7 12.6 99.00 99.00 99.00 999 1024.6  21.3  24.8 999.0 99.0 99.00
2007 01 11 06 00  62 10.7 11.6 99.00 99.00 99.00 999 1024.3  21.2  24.8 999.0 99.0 99.00
2007 01 11 07 00  86 12.1 13.3 99.00 99.00 99.00 999 1024.2  21.6  24.8 999.0 99.0 99.00
2007 01 11 08 00  69 10.5 12.0 99.00 99.00 99.00 999 1024.1  21.7  24.7 999.0 99.0 99.00
2007 01 11 09 00  67 11.5 13.0 99.00 99.00 99.00 999 1023.9  21.8  24.7 999.0 99.0 99.00
2007 01 11 10 00  66 11.9 14.2 99.00 99.00 99.00 999 1024.2  21.6  24.6 999.0 99.0 99.00
2007 01 11 11 00  61 12.1 13.2 99.00 99.00 99.00 999 1025.1  21.8  24.5 999.0 99.0 99.00
2007 01 11 12 00  87 11.3 13.2 99.00 99.00 99.00 999 1025.6  22.3  24.4 999.0 99.0 99.00
2007 01 11 13 00  82 11.9 12.8 99.00 99.00 99.00 999 1026.4  22.1  24.4 999.0 99.0 99.00
2007 01 11 14 00  81 11.9 12.7 99.00 99.00 99.00 999 1026.9  22.5  24.4 999.0 99.0 99.00
2007 01 11 15 00  66 12.4 13.4 99.00 99.00 99.00 999 1027.5  22.6  25.0 999.0 99.0 99.00
2007 01 11 16 00  83 13.1 14.1 99.00 99.00 99.00 999 1027.4  22.9  25.1 999.0 99.0 99.00
2007 01 11 17 00  89 11.2 12.8 99.00 99.00 99.00 999 1027.1  22.9  25.1 999.0 99.0 99.00
2007 01 11 18 00  74 11.3 12.7 99.00 99.00 99.00 999 1026.3  22.6  25.1 999.0 99.0 99.00
2007 01 11 19 00  76 12.4 13.2 99.00 99.00 99.00 999 1025.6  22.6  25.0 999.0 99.0 99.00
2007 01 11 20 00  75 12.1 13.5 99.00 99.00 99.00 999 1025.5  22.9  24.9 999.0 99.0 99.00
2007 01 11 21 00  75 11.7 12.7 99.00 99.00 99.00 999 1025.3  22.9  24.9 999.0 99.0 99.00
2007 01 11 22 00  69 11.7 12.9 99.00 99.00 99.00 999 1026.1  23.0  25.0 999.0 99.0 99.00
2007 01 11 23 00  70 10.7 12.0 99.00 99.00 99.00 999 1026.5  23.0  24.9 999.0 99.0 99.00
2007 01 12 00 00  80 13.7 14.7 99.00 99.00 99.00 999 1026.6  23.0  24.9 999.0 99.0 99.00
2007 01 12 01 00  81 12.8 13.7 99.00 99.00 99.00 999 1027.0  22.9  24.7 999.0 99.0 99.00
2007 01 12 02 00  69 13.4 14.8 99.00 99.00 99.00 999 1027.2  23.0  24.6 999.0 99.0 99.00
2007 01 12 03 00  77 11.2 12.2 99.00 99.00 99.00 999 1027.8  23.0  24.9 999.0 99.0 99.00
2007 01 12 04 00  83 14.3 15.2 99.00 99.00 99.00 999 1026.9  23.0  24.9 999.0 99.0 99.00
2007 01 12 05 00  83 12.1 13.1 99.00 99.00 99.00 999 1027.0  22.9  24.9 999.0 99.0 99.00
2007 01 12 06 00  73 12.8 14.4 99.00 99.00 99.00 999 1026.5  23.1  24.9 999.0 99.0 99.00
2007 01 12 07 00  83 11.6 13.0 99.00 99.00 99.00 999 1026.3  23.1  24.9 999.0 99.0 99.00
2007 01 12 08 00  75 10.9 12.6 99.00 99.00 99.00 999 1026.0  22.9  24.9 999.0 99.0 99.00
2007 01 12 09 00  81 11.5 12.5 99.00 99.00 99.00 999 1025.6  22.8  24.9 999.0 99.0 99.00
2007 01 12 10 00  85 13.7 15.0 99.00 99.00 99.00 999 1025.5  22.9  24.9 999.0 99.0 99.00
2007 01 12 11 00  85 13.1 14.4 99.00 99.00 99.00 999 1025.7  22.9  24.8 999.0 99.0 99.00
2007 01 12 12 00  79 12.6 13.8 99.00 99.00 99.00 999 1026.3  22.9  24.7 999.0 99.0 99.00
2007 01 12 13 00  81 11.8 13.4 99.00 99.00 99.00 999 1026.6  23.0  24.6 999.0 99.0 99.00
2007 01 12 14 00  80 11.1 12.0 99.00 99.00 99.00 999 1027.5  23.2  24.6 999.0 99.0 99.00
2007 01 12 15 00  74 11.4 12.3 99.00 99.00 99.00 999 1028.2  23.0  24.7 999.0 99.0 99.00
2007 01 12 16 00  68  9.9 11.0 99.00 99.00 99.00 999 1028.1  23.3  24.7 999.0 99.0 99.00
2007 01 12 17 00  74  8.9  9.8 99.00 99.00 99.00 999 1027.5  23.4  24.9 999.0 99.0 99.00
2007 01 12 18 00  66 11.5 12.4 99.00 99.00 99.00 999 1026.2  23.3  24.9 999.0 99.0 99.00
2007 01 12 19 00  68 11.5 12.2 99.00 99.00 99.00 999 1025.3  23.2  24.9 999.0 99.0 99.00
2007 01 12 20 00  67  9.8 11.3 99.00 99.00 99.00 999 1025.0  23.4  24.9 999.0 99.0 99.00
2007 01 12 21 00  76 11.6 12.6 99.00 99.00 99.00 999 1025.0  23.5  24.8 999.0 99.0 99.00
2007 01 12 22 00  67 10.8 12.6 99.00 99.00 99.00 999 1025.3  23.5  24.8 999.0 99.0 99.00
2007 01 12 23 00  69 11.0 12.7 99.00 99.00 99.00 999 1025.6  23.5  24.7 999.0 99.0 99.00
2007 01 13 00 00  66 12.9 14.3 99.00 99.00 99.00 999 1026.1  23.5  24.6 999.0 99.0 99.00
2007 01 13 01 00  71 12.5 13.8 99.00 99.00 99.00 999 1026.3  23.4  24.6 999.0 99.0 99.00
2007 01 13 02 00  69 11.9 12.9 99.00 99.00 99.00 999 1026.4  23.5  24.5 999.0 99.0 99.00
2007 01 13 03 00  81 13.8 14.9 99.00 99.00 99.00 999 1026.5  23.5  24.9 999.0 99.0 99.00
2007 01 13 04 00  78 12.8 14.6 99.00 99.00 99.00 999 1026.2  23.5  25.1 999.0 99.0 99.00
2007 01 13 05 00  78 13.4 14.2 99.00 99.00 99.00 999 1025.5  23.3  25.0 999.0 99.0 99.00
2007 01 13 06 00  84 13.6 14.4 99.00 99.00 99.00 999 1025.1  23.3  24.9 999.0 99.0 99.00
2007 01 13 07 00  79 11.8 12.8 99.00 99.00 99.00 999 1024.9  23.3  25.1 999.0 99.0 99.00
2007 01 13 08 00  85 13.0 13.7 99.00 99.00 99.00 999 1024.3  23.3  25.2 999.0 99.0 99.00
2007 01 13 09 00  79 12.1 13.0 99.00 99.00 99.00 999 1024.0  23.2  25.2 999.0 99.0 99.00
2007 01 13 10 00  72 10.3 11.4 99.00 99.00 99.00 999 1023.9  23.2  25.1 999.0 99.0 99.00
2007 01 13 11 00  81 11.4 12.4 99.00 99.00 99.00 999 1024.1  23.2  25.1 999.0 99.0 99.00
2007 01 13 12 00  78 11.4 12.4 99.00 99.00 99.00 999 1024.6  23.2  25.0 999.0 99.0 99.00
2007 01 13 13 00  80 11.0 12.1 99.00 99.00 99.00 999 1025.0  23.5  24.7 999.0 99.0 99.00
2007 01 13 14 00  75 10.4 11.0 99.00 99.00 99.00 999 1025.8  23.4  24.6 999.0 99.0 99.00
2007 01 13 15 00  81 10.2 99.0 99.00 99.00 99.00 999 9999.0  23.5 999.0 999.0 99.0 99.00
2007 01 13 16 00  79  9.7 10.5 99.00 99.00 99.00 999 1025.8  23.6  24.9 999.0 99.0 99.00
2007 01 13 17 00  84 10.0 10.9 99.00 99.00 99.00 999 1025.0  23.6  25.1 999.0 99.0 99.00
2007 01 13 18 00  88  9.8 10.9 99.00 99.00 99.00 999 1024.0  23.6  25.1 999.0 99.0 99.00
2007 01 13 19 00  81  9.6 11.5 99.00 99.00 99.00 999 1023.2  23.5  25.1 999.0 99.0 99.00
2007 01 13 20 00  81  9.9 11.6 99.00 99.00 99.00 999 1022.9  23.6  25.2 999.0 99.0 99.00
2007 01 13 21 00  67  9.7 10.7 99.00 99.00 99.00 999 1022.9  23.6  25.2 999.0 99.0 99.00
2007 01 13 22 00  71 10.1 11.2 99.00 99.00 99.00 999 1023.1  23.6  25.1 999.0 99.0 99.00
2007 01 13 23 00  74 10.5 11.2 99.00 99.00 99.00 999 1023.5  23.7  25.1 999.0 99.0 99.00
2007 01 14 00 00  77 10.2 11.6 99.00 99.00 99.00 999 1023.7  23.8  25.0 999.0 99.0 99.00
2007 01 14 01 00  74 10.0 11.4 99.00 99.00 99.00 999 1023.9  23.7  24.9 999.0 99.0 99.00
2007 01 14 02 00  79 10.3 11.0 99.00 99.00 99.00 999 1024.0  23.5  24.9 999.0 99.0 99.00
2007 01 14 03 00  77  9.5 10.5 99.00 99.00 99.00 999 1024.3  23.5  24.9 999.0 99.0 99.00
2007 01 14 04 00  80 10.1 10.7 99.00 99.00 99.00 999 1023.9  23.6  24.8 999.0 99.0 99.00
2007 01 14 05 00  83 11.0 11.9 99.00 99.00 99.00 999 1023.3  23.4  25.0 999.0 99.0 99.00
2007 01 14 06 00  82 11.1 12.0 99.00 99.00 99.00 999 1022.9  23.6  25.0 999.0 99.0 99.00
2007 01 14 07 00  87 10.1 11.4 99.00 99.00 99.00 999 1022.5  23.6  25.0 999.0 99.0 99.00
2007 01 14 08 00  92 10.1 11.0 99.00 99.00 99.00 999 1022.2  23.7  24.9 999.0 99.0 99.00
2007 01 14 09 00  91 11.7 13.1 99.00 99.00 99.00 999 1021.8  23.5  24.8 999.0 99.0 99.00
2007 01 14 10 00  92 12.1 13.0 99.00 99.00 99.00 999 1021.9  23.5  24.8 999.0 99.0 99.00
2007 01 14 11 00  93 12.7 13.9 99.00 99.00 99.00 999 1022.4  23.3  24.7 999.0 99.0 99.00
2007 01 14 12 00  91 12.1 13.5 99.00 99.00 99.00 999 1022.7  23.4  24.7 999.0 99.0 99.00
2007 01 14 13 00  84 13.1 13.8 99.00 99.00 99.00 999 1023.2  23.4  24.7 999.0 99.0 99.00
2007 01 14 14 00  93 13.6 14.1 99.00 99.00 99.00 999 1024.0  23.3  24.7 999.0 99.0 99.00
2007 01 14 15 00  96 11.8 12.6 99.00 99.00 99.00 999 1024.7  23.5  24.7 999.0 99.0 99.00
2007 01 14 16 00  92 11.8 12.9 99.00 99.00 99.00 999 1024.6  23.7  24.7 999.0 99.0 99.00
2007 01 14 17 00  92 12.0 13.2 99.00 99.00 99.00 999 1023.8  23.6  24.7 999.0 99.0 99.00
2007 01 14 18 00  92 10.3 11.2 99.00 99.00 99.00 999 1023.0  23.6  24.6 999.0 99.0 99.00
2007 01 14 19 00  80  9.6 10.7 99.00 99.00 99.00 999 1022.4  23.5  24.6 999.0 99.0 99.00
2007 01 14 20 00  86 10.4 11.0 99.00 99.00 99.00 999 1022.0  23.4  24.6 999.0 99.0 99.00
2007 01 14 21 00  82 10.1 11.2 99.00 99.00 99.00 999 1021.8  23.5  24.8 999.0 99.0 99.00
2007 01 14 22 00  86  9.8 10.9 99.00 99.00 99.00 999 1021.8  23.4  24.8 999.0 99.0 99.00
2007 01 14 23 00  76  8.6  9.5 99.00 99.00 99.00 999 1022.2  23.5  24.7 999.0 99.0 99.00
2007 01 15 00 00  80  9.5 11.2 99.00 99.00 99.00 999 1022.3  23.4  24.6 999.0 99.0 99.00
2007 01 15 01 00  69  9.8 10.2 99.00 99.00 99.00 999 1022.7  23.6  24.6 999.0 99.0 99.00
2007 01 15 02 00  72  9.0  9.9 99.00 99.00 99.00 999 1022.9  23.5  24.5 999.0 99.0 99.00
2007 01 15 03 00  78  9.6 10.3 99.00 99.00 99.00 999 1023.0  23.6  24.5 999.0 99.0 99.00
2007 01 15 04 00  88  8.4  9.3 99.00 99.00 99.00 999 1022.6  23.6  24.5 999.0 99.0 99.00
2007 01 15 05 00  80  8.4  9.3 99.00 99.00 99.00 999 1022.3  23.6  24.5 999.0 99.0 99.00
2007 01 15 06 00  91  9.1 10.2 99.00 99.00 99.00 999 1021.9  23.4  24.8 999.0 99.0 99.00
2007 01 15 07 00  84  8.9  9.5 99.00 99.00 99.00 999 1021.7  23.5  24.7 999.0 99.0 99.00
2007 01 15 08 00  87  8.0  9.2 99.00 99.00 99.00 999 1021.4  23.4  24.7 999.0 99.0 99.00
2007 01 15 09 00  92  8.1  8.6 99.00 99.00 99.00 999 1021.1  23.5  24.7 999.0 99.0 99.00
2007 01 15 10 00  79  7.7  8.5 99.00 99.00 99.00 999 1020.8  23.4  24.4 999.0 99.0 99.00
2007 01 15 11 00  89  7.2  8.0 99.00 99.00 99.00 999 1021.1  23.5  24.2 999.0 99.0 99.00
2007 01 15 12 00  98  8.1  8.7 99.00 99.00 99.00 999 1021.3  23.8  24.2 999.0 99.0 99.00
2007 01 15 13 00  94  8.8  9.7 99.00 99.00 99.00 999 1021.6  23.3  24.7 999.0 99.0 99.00
2007 01 15 14 00  85  8.0  8.8 99.00 99.00 99.00 999 1022.1  23.9  24.8 999.0 99.0 99.00
2007 01 15 15 00  98  4.4  5.0 99.00 99.00 99.00 999 1022.9  22.4  24.8 999.0 99.0 99.00
2007 01 15 16 00 163  0.5  0.7 99.00 99.00 99.00 999 1022.3  22.7  24.7 999.0 99.0 99.00
2007 01 15 17 00  65  5.6  5.9 99.00 99.00 99.00 999 1021.2  23.5  24.7 999.0 99.0 99.00
2007 01 15 18 00  74  5.7  6.4 99.00 99.00 99.00 999 1020.1  23.8  24.6 999.0 99.0 99.00
2007 01 15 19 00 123  8.2  9.1 99.00 99.00 99.00 999 1019.3  23.8  24.5 999.0 99.0 99.00
2007 01 15 20 00 132  7.6  8.2 99.00 99.00 99.00 999 1018.8  24.3  24.9 999.0 99.0 99.00
2007 01 15 21 00 140  7.6  8.2 99.00 99.00 99.00 999 1018.8  24.2  24.8 999.0 99.0 99.00
2007 01 15 22 00 146  7.0  7.8 99.00 99.00 99.00 999 1019.3  24.3  24.7 999.0 99.0 99.00
2007 01 15 23 00 175  4.7  5.3 99.00 99.00 99.00 999 1020.1  24.2  24.6 999.0 99.0 99.00
2007 01 16 00 00 157  3.8  4.1 99.00 99.00 99.00 999 1020.5  24.1  24.2 999.0 99.0 99.00
2007 01 16 01 00 135  4.6  4.9 99.00 99.00 99.00 999 1020.9  24.2  24.0 999.0 99.0 99.00
2007 01 16 02 00 138  3.3  3.5 99.00 99.00 99.00 999 1021.3  24.4  23.6 999.0 99.0 99.00
2007 01 16 03 00 117  4.2  4.4 99.00 99.00 99.00 999 1021.4  24.5  23.5 999.0 99.0 99.00
2007 01 16 04 00 105  4.2  4.5 99.00 99.00 99.00 999 1021.2  24.6  23.5 999.0 99.0 99.00
2007 01 16 05 00 103  6.3  6.7 99.00 99.00 99.00 999 1020.7  24.3  23.5 999.0 99.0 99.00
2007 01 16 06 00 108  6.5  6.9 99.00 99.00 99.00 999 1020.0  24.5  23.5 999.0 99.0 99.00
2007 01 16 07 00 121  7.6  8.0 99.00 99.00 99.00 999 1019.8  24.4  23.8 999.0 99.0 99.00
2007 01 16 08 00 132  7.8  8.3 99.00 99.00 99.00 999 1019.6  24.3  24.9 999.0 99.0 99.00
2007 01 16 09 00 126  7.2  7.7 99.00 99.00 99.00 999 1019.6  24.4  25.0 999.0 99.0 99.00
2007 01 16 10 00 130  6.9  7.5 99.00 99.00 99.00 999 1019.8  24.4  25.0 999.0 99.0 99.00
2007 01 16 11 00 131  6.7  7.7 99.00 99.00 99.00 999 1020.1  24.5  25.0 999.0 99.0 99.00
2007 01 16 12 00 139  5.6  6.1 99.00 99.00 99.00 999 1020.7  24.7  25.0 999.0 99.0 99.00
2007 01 16 13 00 145  6.9  7.4 99.00 99.00 99.00 999 1021.4  24.7  24.9 999.0 99.0 99.00
2007 01 16 14 00 144  5.2  5.9 99.00 99.00 99.00 999 1022.2  25.0  24.8 999.0 99.0 99.00
2007 01 16 15 00 153  5.3  5.9 99.00 99.00 99.00 999 1022.7  25.6  24.9 999.0 99.0 99.00
2007 01 16 16 00 146  5.7  6.0 99.00 99.00 99.00 999 1022.8  25.1  24.9 999.0 99.0 99.00
2007 01 16 17 00 133  4.9  5.6 99.00 99.00 99.00 999 1022.0  24.8  25.0 999.0 99.0 99.00
2007 01 16 18 00 143  6.1  6.6 99.00 99.00 99.00 999 1021.1  24.8  25.2 999.0 99.0 99.00
2007 01 16 19 00 139  8.0  8.6 99.00 99.00 99.00 999 1019.7  24.6  25.3 999.0 99.0 99.00
2007 01 16 20 00 150  6.9  7.6 99.00 99.00 99.00 999 1019.4  24.6  25.2 999.0 99.0 99.00
2007 01 16 21 00 154  5.3  6.0 99.00 99.00 99.00 999 1019.6  24.8  25.2 999.0 99.0 99.00
2007 01 16 22 00 140  4.2  4.4 99.00 99.00 99.00 999 1019.9  24.7  25.2 999.0 99.0 99.00
2007 01 16 23 00 137  4.1  4.3 99.00 99.00 99.00 999 1020.1  24.7  25.1 999.0 99.0 99.00
2007 01 17 00 00 138  3.3  3.6 99.00 99.00 99.00 999 1020.5  24.6  25.1 999.0 99.0 99.00
2007 01 17 01 00 133  4.1  4.3 99.00 99.00 99.00 999 1020.8  24.6  24.9 999.0 99.0 99.00
2007 01 17 02 00 118  4.2  4.6 99.00 99.00 99.00 999 1021.2  24.7  24.9 999.0 99.0 99.00
2007 01 17 03 00 119  4.3  4.7 99.00 99.00 99.00 999 1021.7  24.6  24.7 999.0 99.0 99.00
2007 01 17 04 00 113  3.7  4.0 99.00 99.00 99.00 999 1022.0  24.6  24.4 999.0 99.0 99.00
2007 01 17 05 00 105  3.8  4.1 99.00 99.00 99.00 999 1021.8  24.6  24.4 999.0 99.0 99.00
2007 01 17 06 00 102  2.5  2.8 99.00 99.00 99.00 999 1021.9  24.4  24.7 999.0 99.0 99.00
2007 01 17 07 00  85  2.9  3.4 99.00 99.00 99.00 999 1021.3  24.3  24.6 999.0 99.0 99.00
2007 01 17 08 00  68  2.2  2.5 99.00 99.00 99.00 999 1021.2  24.3  24.9 999.0 99.0 99.00
2007 01 17 09 00  84  2.9  3.2 99.00 99.00 99.00 999 1021.0  24.4  24.9 999.0 99.0 99.00
2007 01 17 10 00  93  3.4  3.7 99.00 99.00 99.00 999 1021.1  24.4  24.9 999.0 99.0 99.00
2007 01 17 11 00  83  3.4  3.7 99.00 99.00 99.00 999 1021.8  24.5  24.9 999.0 99.0 99.00
2007 01 17 12 00 100  3.1  3.5 99.00 99.00 99.00 999 1022.3  24.4  24.9 999.0 99.0 99.00
2007 01 17 13 00 104  3.2  3.7 99.00 99.00 99.00 999 1022.8  24.6  24.9 999.0 99.0 99.00
2007 01 17 14 00  72  3.7  3.9 99.00 99.00 99.00 999 1023.5  24.6  24.9 999.0 99.0 99.00
2007 01 17 15 00 101  3.6  3.9 99.00 99.00 99.00 999 1023.9  24.8  25.0 999.0 99.0 99.00
2007 01 17 16 00  48  3.3  3.7 99.00 99.00 99.00 999 1024.2  24.6  25.0 999.0 99.0 99.00
2007 01 17 17 00  66  3.6  3.9 99.00 99.00 99.00 999 1023.6  24.7  25.1 999.0 99.0 99.00
2007 01 17 18 00  86  3.6  4.2 99.00 99.00 99.00 999 1022.6  24.5  25.1 999.0 99.0 99.00
2007 01 17 19 00  59  3.8  4.4 99.00 99.00 99.00 999 1021.8  24.5  25.0 999.0 99.0 99.00
2007 01 17 20 00  61  3.7  4.4 99.00 99.00 99.00 999 1021.9  24.5  24.9 999.0 99.0 99.00
2007 01 17 21 00  50  3.4  4.1 99.00 99.00 99.00 999 1022.3  24.7  24.9 999.0 99.0 99.00
2007 01 17 22 00  69  4.2  4.6 99.00 99.00 99.00 999 1022.5  24.7  25.0 999.0 99.0 99.00
2007 01 17 23 00  54  5.9  6.4 99.00 99.00 99.00 999 1023.2  24.6  25.0 999.0 99.0 99.00
2007 01 18 00 00  53  4.8  5.8 99.00 99.00 99.00 999 1023.8  24.6  25.0 999.0 99.0 99.00
2007 01 18 01 00  59  5.3  5.7 99.00 99.00 99.00 999 1024.3  24.5  25.0 999.0 99.0 99.00
2007 01 18 02 00  56  6.2  6.6 99.00 99.00 99.00 999 1024.6  24.6  24.9 999.0 99.0 99.00
2007 01 18 03 00  55  8.8  9.2 99.00 99.00 99.00 999 1024.6  24.4  24.8 999.0 99.0 99.00
2007 01 18 04 00  73  8.4  9.3 99.00 99.00 99.00 999 1024.2  24.4  24.6 999.0 99.0 99.00
2007 01 18 05 00  87  7.9  8.4 99.00 99.00 99.00 999 1024.0  24.3  24.5 999.0 99.0 99.00
2007 01 18 06 00  90  6.9  7.3 99.00 99.00 99.00 999 1024.0  24.2  24.4 999.0 99.0 99.00
2007 01 18 07 00  83  5.0  5.5 99.00 99.00 99.00 999 1023.8  24.2  24.3 999.0 99.0 99.00
2007 01 18 08 00  93  5.9  6.4 99.00 99.00 99.00 999 1023.2  24.1  24.4 999.0 99.0 99.00
2007 01 18 09 00  99  5.7  6.1 99.00 99.00 99.00 999 1023.1  24.0  24.4 999.0 99.0 99.00
2007 01 18 10 00 100  4.9  5.7 99.00 99.00 99.00 999 1023.3  24.0  24.3 999.0 99.0 99.00
2007 01 18 11 00 102  5.5  5.8 99.00 99.00 99.00 999 1023.7  23.9  24.6 999.0 99.0 99.00
2007 01 18 12 00  96  6.5  6.9 99.00 99.00 99.00 999 1024.1  23.9  24.8 999.0 99.0 99.00
2007 01 18 13 00 110  6.4  7.4 99.00 99.00 99.00 999 1024.3  24.1  24.8 999.0 99.0 99.00
2007 01 18 14 00 111  5.8  6.8 99.00 99.00 99.00 999 1024.7  24.1  24.8 999.0 99.0 99.00
2007 01 18 15 00 113  7.2  7.8 99.00 99.00 99.00 999 1025.0  24.3  24.9 999.0 99.0 99.00
2007 01 18 16 00 115  4.5  5.1 99.00 99.00 99.00 999 1025.5  24.4  24.9 999.0 99.0 99.00
2007 01 18 17 00 110  4.5  5.0 99.00 99.00 99.00 999 1024.9  24.3  25.0 999.0 99.0 99.00
2007 01 18 18 00 134  4.0  4.7 99.00 99.00 99.00 999 1024.0  24.3  25.1 999.0 99.0 99.00
2007 01 18 19 00 115  2.2  2.8 99.00 99.00 99.00 999 1023.4  24.3  25.2 999.0 99.0 99.00
2007 01 18 20 00 129  2.8  3.7 99.00 99.00 99.00 999 1023.0  24.3  25.2 999.0 99.0 99.00
2007 01 18 21 00 120  2.1  2.3 99.00 99.00 99.00 999 1022.9  24.4  25.2 999.0 99.0 99.00
2007 01 18 22 00 102  2.2  2.4 99.00 99.00 99.00 999 1023.0  24.4  25.1 999.0 99.0 99.00
2007 01 19 00 00  86  4.2  4.7 99.00 99.00 99.00 999 1023.5  24.3  24.9 999.0 99.0 99.00
2007 01 19 01 00  95  4.6  4.9 99.00 99.00 99.00 999 1023.6  24.3  24.9 999.0 99.0 99.00
2007 01 19 02 00  90  4.9  5.2 99.00 99.00 99.00 999 1023.8  24.4  24.9 999.0 99.0 99.00
2007 01 19 03 00  98  5.0  5.5 99.00 99.00 99.00 999 1023.6  24.2  24.8 999.0 99.0 99.00
2007 01 19 04 00  91  3.4  3.9 99.00 99.00 99.00 999 1023.7  24.0  24.8 999.0 99.0 99.00
2007 01 19 05 00  98  2.7  3.0 99.00 99.00 99.00 999 1023.1  24.0  24.8 999.0 99.0 99.00
2007 01 19 06 00  95  2.7  3.0 99.00 99.00 99.00 999 1022.7  24.1  24.8 999.0 99.0 99.00
2007 01 19 07 00  72  2.2  2.5 99.00 99.00 99.00 999 1022.3  24.1  24.8 999.0 99.0 99.00
2007 01 19 08 00  61  2.4  2.7 99.00 99.00 99.00 999 1021.9  24.2  24.7 999.0 99.0 99.00
2007 01 19 09 00  87  3.1  3.6 99.00 99.00 99.00 999 1021.5  23.9  24.8 999.0 99.0 99.00
2007 01 19 10 00  69  3.0  3.3 99.00 99.00 99.00 999 1021.6  24.0  24.9 999.0 99.0 99.00
2007 01 19 11 00 339  3.8  4.2 99.00 99.00 99.00 999 1022.2  23.1  24.9 999.0 99.0 99.00
2007 01 19 12 00 342  5.0  5.3 99.00 99.00 99.00 999 1022.5  22.5  24.9 999.0 99.0 99.00
2007 01 19 13 00 338  5.9  6.2 99.00 99.00 99.00 999 1023.1  22.1  24.9 999.0 99.0 99.00
2007 01 19 14 00 337  6.1  6.5 99.00 99.00 99.00 999 1023.6  22.2  24.9 999.0 99.0 99.00
2007 01 19 15 00 336  5.9  6.6 99.00 99.00 99.00 999 1024.1  22.5  24.9 999.0 99.0 99.00
2007 01 19 16 00 353  5.5  5.9 99.00 99.00 99.00 999 1023.8  22.8  24.9 999.0 99.0 99.00
2007 01 19 17 00 358  5.5  5.9 99.00 99.00 99.00 999 1023.0  23.4  25.0 999.0 99.0 99.00
2007 01 19 18 00   3  4.2  4.8 99.00 99.00 99.00 999 1021.8  23.7  25.1 999.0 99.0 99.00
2007 01 19 19 00  33  4.0  4.2 99.00 99.00 99.00 999 1020.8  24.0  25.1 999.0 99.0 99.00
2007 01 19 20 00  34  5.3  6.0 99.00 99.00 99.00 999 1020.4  24.2  25.2 999.0 99.0 99.00
2007 01 19 21 00  36  5.5  5.8 99.00 99.00 99.00 999 1019.9  24.5  25.1 999.0 99.0 99.00
2007 01 19 22 00  48  6.7  7.2 99.00 99.00 99.00 999 1019.9  24.4  25.1 999.0 99.0 99.00
